k0,matlab_linear_index1,b_index0,a_index0,z_index0,b_index1,a_index1,z_index1,b,a,z,faces,g,p,mu_b,mu_a,ell_lower_b,ell_upper_b,ell_lower_a,ell_upper_a,ell_total,q,delta,r,weighted_outward_flux,pin
630,631,10,11,1,11,12,2,1.6842105263157894,5.789473684210526,1.3,interior,-4.869566104775172e-19,-9.442371948317509e-20,5.609259664933894,0.40496702347933067,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,8.881784197001252e-16,1.1013018484477324e-19,-0.0,0
631,632,11,11,1,12,12,2,2.052631578947368,5.789473684210526,1.3,interior,1.2777150375574596e-18,2.4775637847374563e-19,5.555504506212028,0.40496702347933067,0.0,0.0,0.0,0.0,0.0,2.6645352591003757e-15,2.6645352591003757e-15,-6.9373214380032785e-18,0.0,0
632,633,12,11,1,13,12,2,2.421052631578947,5.789473684210526,1.3,interior,2.261969327304252e-18,4.386090108346195e-19,5.490568708180236,0.40496702347933067,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,8.881784197001252e-16,0.0,0.0,0
633,634,13,11,1,14,12,2,2.7894736842105257,5.789473684210526,1.3,interior,8.744270020443809e-19,1.6955648239087718e-19,5.413758712292099,0.40496702347933067,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,8.881784197001252e-16,3.048471129327418e-17,0.0,0
634,635,14,11,1,15,12,2,3.1578947368421053,5.789473684210526,1.3,interior,1.2432138081215866e-18,2.4106638938645725e-19,5.3240522868796525,0.40496702347933067,0.0,0.0,0.0,0.0,0.0,-8.881784197001252e-16,-8.881784197001252e-16,0.0,0.0,0
635,636,15,11,1,16,12,2,3.526315789473684,5.789473684210526,1.3,interior,2.7748240584849784e-06,5.380545265760346e-07,5.220067261034368,0.40496702347933067,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,8.881784197001252e-16,1.3552527156068805e-20,0.0,0
636,637,16,11,1,17,12,2,3.894736842105263,5.789473684210526,1.3,interior,1.4274350364470185e-05,2.7678795720579305e-06,5.099982711658834,0.40496702347933067,0.0,0.0,0.0,0.0,0.0,-8.881784197001252e-16,-8.881784197001252e-16,-1.9569849213363355e-17,0.0,0
637,638,17,11,1,18,12,2,4.263157894736842,5.789473684210526,1.3,interior,4.317702736698692e-05,8.372276774762008e-06,4.961403854398879,0.40496702347933067,0.0,0.0,0.0,0.0,0.0,-8.881784197001252e-16,-8.881784197001252e-16,5.421010862427522e-19,0.0,0
638,639,18,11,1,19,12,2,4.63157894736842,5.789473684210526,1.3,interior,0.0007100194192315248,0.00013767689569586355,4.757154629701535,0.4442923493643983,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-16,5.551115123125783e-16,6.938893903907228e-18,0.0,0
639,640,19,11,1,20,12,2,5.0,5.789473684210526,1.3,upper_b,0.026608466009093477,0.005159536345253583,-0.11403418737452498,0.508697748554354,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0
640,641,0,12,1,1,13,2,-2.0,6.315789473684211,1.3,lower_b,-8.012728640404722e-26,-1.55371469481532e-26,5.797706656922831,0.4413983362852378,0.0,0.0,0.0,0.0,0.0,9.992007221626409e-16,9.992007221626409e-16,1.8367099231598242e-40,-0.0,0
641,642,1,12,1,2,13,2,-1.631578947368421,6.315789473684211,1.3,interior,-5.503996927890887e-25,-1.067257022028704e-25,5.785092261520569,0.4413983362852378,0.0,0.0,0.0,0.0,0.0,9.992007221626409e-16,9.992007221626409e-16,0.0,-0.0,0
642,643,2,12,1,3,13,2,-1.263157894736842,6.315789473684211,1.3,interior,-1.8922809371950494e-24,-3.6692428145056364e-25,5.772141088254116,0.4413983362852378,0.0,0.0,0.0,0.0,0.0,-7.771561172376096e-16,-7.771561172376096e-16,0.0,-0.0,0
643,644,3,12,1,4,13,2,-0.8947368421052633,6.315789473684211,1.3,interior,-5.691646139258635e-24,-1.1036432957011204e-24,5.758363871474369,0.4413983362852378,0.0,0.0,0.0,0.0,0.0,9.992007221626409e-16,9.992007221626409e-16,0.0,-0.0,0
644,645,4,12,1,5,13,2,-0.5263157894736843,6.315789473684211,1.3,interior,-1.7183443967506014e-23,-3.331969744391748e-24,5.743650318319439,0.4413983362852378,0.0,0.0,0.0,0.0,0.0,-7.771561172376096e-16,-7.771561172376096e-16,4.70197740328915e-38,-0.0,0
645,646,5,12,1,6,13,2,-0.1578947368421053,6.315789473684211,1.3,interior,-4.2493976501218875e-23,-8.239829238463494e-24,5.728462325313977,0.4413983362852378,0.0,0.0,0.0,0.0,0.0,-7.771561172376096e-16,-7.771561172376096e-16,8.143292836784144e-24,-0.0,0
646,647,6,12,1,7,13,2,0.21052631578947345,6.315789473684211,1.3,interior,-5.0444586292669936e-23,-9.781498727110514e-24,5.722883566864439,0.4413983362852378,0.0,0.0,0.0,0.0,0.0,-7.771561172376096e-16,-7.771561172376096e-16,-1.88079096131566e-37,-0.0,0
647,648,7,12,1,8,13,2,0.5789473684210527,6.315789473684211,1.3,interior,-5.544866778423377e-23,-1.0751819237940067e-23,5.717201045379008,0.4413983362852378,0.0,0.0,0.0,0.0,0.0,9.992007221626409e-16,9.992007221626409e-16,1.88079096131566e-37,-0.0,0
648,649,8,12,1,9,13,2,0.9473684210526314,6.315789473684211,1.3,interior,4.457045166161595e-18,8.642469851282871e-19,5.68852194824121,0.4413983362852378,0.0,0.0,0.0,0.0,0.0,-7.771561172376096e-16,-7.771561172376096e-16,-7.394380228835678e-17,0.0,0
649,650,9,12,1,10,13,2,1.3157894736842102,6.315789473684211,1.3,interior,4.1538856549859675e-18,8.054625923795505e-19,5.652520537473446,0.4413983362852378,0.0,0.0,0.0,0.0,0.0,9.992007221626409e-16,9.992007221626409e-16,-2.465190328815662e-32,0.0,0
650,651,10,12,1,11,13,2,1.6842105263157894,6.315789473684211,1.3,interior,3.8790846590640836e-18,7.521770807049469e-19,5.6072401058373895,0.4413983362852378,0.0,0.0,0.0,0.0,0.0,-7.771561172376096e-16,-7.771561172376096e-16,0.0,0.0,0
651,652,11,12,1,12,13,2,2.052631578947368,6.315789473684211,1.3,interior,3.774217728430078e-18,7.318427728257769e-19,5.551570585171515,0.4413983362852378,0.0,0.0,0.0,0.0,0.0,-7.771561172376096e-16,-7.771561172376096e-16,1.232595164407831e-32,0.0,0
652,653,12,12,1,13,13,2,2.421052631578947,6.315789473684211,1.3,interior,3.745772288899403e-18,7.263270366286931e-19,5.485030615130986,0.4413983362852378,0.0,0.0,0.0,0.0,0.0,9.992007221626409e-16,9.992007221626409e-16,0.0,0.0,0
653,654,13,12,1,14,13,2,2.7894736842105257,6.315789473684211,1.3,interior,1.4217461491952848e-17,2.7568484887443196e-18,5.406844850256967,0.4413983362852378,0.0,0.0,0.0,0.0,0.0,-7.771561172376096e-16,-7.771561172376096e-16,-1.999423692361784e-16,0.0,0
654,655,14,12,1,15,13,2,3.1578947368421053,6.315789473684211,1.3,interior,7.898589717732477e-18,1.5315824937431396e-18,5.315939824152048,0.4413983362852378,0.0,0.0,0.0,0.0,0.0,-7.771561172376096e-16,-7.771561172376096e-16,5.786944235783626e-17,0.0,0
655,656,15,12,1,16,13,2,3.526315789473684,6.315789473684211,1.3,interior,5.904831657679019e-05,1.1449812078601975e-05,5.2108991025638876,0.4413983362852378,0.0,0.0,0.0,0.0,0.0,-7.771561172376096e-16,-7.771561172376096e-16,-5.9631119486702744e-18,0.0,0
656,657,16,12,1,17,13,2,3.894736842105263,6.315789473684211,1.3,interior,0.00022012534330321574,4.2683584574030754e-05,5.089877527011026,0.4413983362852378,0.0,0.0,0.0,0.0,0.0,-7.771561172376096e-16,-7.771561172376096e-16,0.0,0.0,0
657,658,17,12,1,18,13,2,4.263157894736842,6.315789473684211,1.3,interior,0.0005118802550818281,9.925655915714119e-05,4.950461939343571,0.4413983362852378,0.0,0.0,0.0,0.0,0.0,-7.771561172376096e-16,-7.771561172376096e-16,8.673617379884035e-19,0.0,0
658,659,18,12,1,19,13,2,4.63157894736842,6.315789473684211,1.3,interior,0.0009890614222723985,0.00019178476332151772,4.789449626489418,0.4413983362852378,0.0,0.0,0.0,0.0,0.0,-7.771561172376096e-16,-7.771561172376096e-16,3.469446951953614e-18,0.0,0
659,660,19,12,1,20,13,2,5.0,6.315789473684211,1.3,upper_b,0.09982220642239856,0.019356106508498335,0.0019248175964410308,0.4413983362852378,0.0,0.005224504904625654,0.0,0.0,0.005224504904625654,-0.005224504904625671,-1.6479873021779667e-17,0.0,0.0001011260733881061,0
660,661,0,13,1,1,14,2,-2.0,6.842105263157895,1.3,lower_b,-2.857425793942105e-26,-5.540714835898819e-27,5.819397406823626,0.47072559967430927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8367099231598242e-40,-0.0,0
661,662,1,13,1,2,14,2,-1.631578947368421,6.842105263157895,1.3,interior,-2.6336148102978933e-25,-5.106732319137189e-26,5.801826406389168,0.47737340167144343,0.0,0.0,0.0,0.0,0.0,-8.881784197001252e-16,-8.881784197001252e-16,1.4693679385278594e-39,-0.0,0
662,663,2,13,1,3,14,2,-1.263157894736842,6.842105263157895,1.3,interior,-9.868817455648363e-25,-1.9136211132836162e-25,5.789469697902604,0.47737340167144343,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,8.881784197001252e-16,0.0,-0.0,0
663,664,3,13,1,4,14,2,-0.8947368421052633,6.842105263157895,1.3,interior,-3.0275134676216737e-24,-5.870524729460309e-25,5.775834371214335,0.47737340167144343,0.0,0.0,0.0,0.0,0.0,-8.881784197001252e-16,-8.881784197001252e-16,-1.7632415262334313e-38,-0.0,0
664,665,4,13,1,5,14,2,-0.5263157894736843,6.842105263157895,1.3,interior,-9.247875438976202e-24,-1.7932168441228093e-24,5.760727607741565,0.47737340167144343,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,8.881784197001252e-16,2.350988701644575e-38,-0.0,0
665,666,5,13,1,6,14,2,-0.1578947368421053,6.842105263157895,1.3,interior,-2.701429887650173e-23,-5.238229699044658e-24,5.744331688197436,0.47737340167144343,0.0,0.0,0.0,0.0,0.0,-8.881784197001252e-16,-8.881784197001252e-16,6.926215274547203e-24,-0.0,0
666,667,6,13,1,7,14,2,0.21052631578947345,6.842105263157895,1.3,interior,-3.755246705455128e-23,-7.281641811131828e-24,5.7335964762606935,0.47737340167144343,0.0,0.0,0.0,0.0,0.0,-8.881784197001252e-16,-8.881784197001252e-16,0.0,-0.0,0
667,668,7,13,1,8,14,2,0.5789473684210527,6.842105263157895,1.3,interior,1.3822532006065268e-18,2.680269364056977e-19,5.715750790921678,0.47737340167144343,0.0,0.0,0.0,0.0,0.0,-8.881784197001252e-16,-8.881784197001252e-16,-2.2764695184120438e-17,0.0,0
668,669,8,13,1,9,14,2,0.9473684210526314,6.842105263157895,1.3,interior,9.856202449312695e-19,1.9111749901714368e-19,5.687490226370818,0.47737340167144343,0.0,0.0,0.0,0.0,0.0,-8.881784197001252e-16,-8.881784197001252e-16,9.293662823858484e-18,0.0,0
669,670,9,13,1,10,14,2,1.3157894736842102,6.842105263157895,1.3,interior,1.1576257857333757e-18,2.244703739649205e-19,5.649935296168268,0.47737340167144343,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,8.881784197001252e-16,-3.0814879110195774e-33,0.0,0
670,671,10,13,1,11,14,2,1.6842105263157894,6.842105263157895,1.3,interior,1.3079878358622861e-18,2.536264501672023e-19,5.602775703593345,0.47737340167144343,0.0,0.0,0.0,0.0,0.0,-8.881784197001252e-16,-8.881784197001252e-16,-6.162975822039155e-33,0.0,0
671,672,11,13,1,12,14,2,2.052631578947368,6.842105263157895,1.3,interior,1.449390834750109e-18,2.8104531421747265e-19,5.545571767895879,0.47737340167144343,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,8.881784197001252e-16,0.0,0.0,0
672,673,12,13,1,13,14,2,2.421052631578947,6.842105263157895,1.3,interior,1.5872184077881359e-18,3.0777088239659147e-19,5.477748624721393,0.47737340167144343,0.0,0.0,0.0,0.0,0.0,2.6645352591003757e-15,2.6645352591003757e-15,6.162975822039155e-33,0.0,0
673,674,13,13,1,14,14,2,2.7894736842105257,6.842105263157895,1.3,interior,1.2637743548402531e-17,2.4505319899949507e-18,5.398482103340246,0.47737340167144343,0.0,0.0,0.0,0.0,0.0,-8.881784197001252e-16,-8.881784197001252e-16,-2.156090134025861e-16,0.0,0
674,675,14,13,1,15,14,2,3.1578947368421053,6.842105263157895,1.3,interior,9.622973165399666e-18,1.865950475285254e-18,5.306665944481177,0.47737340167144343,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,8.881784197001252e-16,-2.465190328815662e-32,0.0,0
675,676,15,13,1,16,14,2,3.526315789473684,6.842105263157895,1.3,interior,0.0008413023799769572,0.0001631334254802964,5.200863825211156,0.47737340167144343,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,8.881784197001252e-16,0.0,0.0,0
676,677,16,13,1,17,14,2,3.894736842105263,6.842105263157895,1.3,interior,0.0022581178766205596,0.0004378621921424908,5.079222177744491,0.47737340167144343,0.0,0.0,0.0,0.0,0.0,-8.881784197001252e-16,-8.881784197001252e-16,0.0,0.0,0
677,678,17,13,1,18,14,2,4.263157894736842,6.842105263157895,1.3,interior,0.00405656512291699,0.0007865915750808567,4.939329593857002,0.47737340167144343,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,8.881784197001252e-16,-6.938893903907228e-18,0.0,0
678,679,18,13,1,19,14,2,4.63157894736842,6.842105263157895,1.3,interior,0.006103777977218523,0.0011835580565243674,4.777995087076695,0.47737340167144343,0.0,0.0,0.0,0.0,0.0,-8.881784197001252e-16,-8.881784197001252e-16,-2.7755575615628914e-17,0.0,0
679,680,19,13,1,20,14,2,5.0,6.842105263157895,1.3,upper_b,0.2666205148462254,0.05169926880674731,0.001918317897425581,0.47737340167144343,0.0,0.005206862864440862,0.0,0.0,0.005206862864440862,-0.005206862864440831,3.122502256758253e-17,1.1102230246251565e-16,0.00026919100286859843,0
680,681,0,14,1,1,15,2,-2.0,7.368421052631579,1.3,lower_b,-6.480711707341674e-27,-1.2566476994845351e-27,5.989064709905254,0.3103709504710227,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,-2.2958874039497803e-41,-0.0,0
681,682,1,14,1,2,15,2,-1.631578947368421,7.368421052631579,1.3,interior,-7.68369014384575e-26,-1.4899122162581788e-26,5.964346962505035,0.3273738222981626,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,0.0,-0.0,0
682,683,2,14,1,3,15,2,-1.263157894736842,7.368421052631579,1.3,interior,-3.22257947120466e-25,-6.248769057737568e-26,5.937477125064163,0.3453637876816318,0.0,0.0,0.0,0.0,0.0,1.3322676295501878e-15,1.3322676295501878e-15,7.346839692639297e-40,-0.0,0
683,684,3,14,1,4,15,2,-0.8947368421052633,7.368421052631579,1.3,interior,-1.0050670002192518e-24,-1.948883379926527e-25,5.907729788141296,0.36444442069574035,0.0,0.0,0.0,0.0,0.0,-4.440892098500626e-16,-4.440892098500626e-16,2.938735877055719e-39,-0.0,0
684,685,4,14,1,5,15,2,-0.5263157894736843,7.368421052631579,1.3,interior,-3.3987654618044435e-24,-6.590403942557093e-25,5.8746500432429265,0.3846154454222982,0.0,0.0,0.0,0.0,0.0,1.5543122344752192e-15,1.5543122344752192e-15,3.721768103190597e-24,-0.0,0
685,686,5,14,1,6,15,2,-0.1578947368421053,7.368421052631579,1.3,interior,-9.794279901253079e-24,-1.8991678478884086e-24,5.837866618871512,0.40579444088252437,0.0,0.0,0.0,0.0,0.0,-9.992007221626409e-16,-9.992007221626409e-16,-4.70197740328915e-38,-0.0,0
686,687,6,14,1,7,15,2,0.21052631578947345,7.368421052631579,1.3,interior,7.28151239605224e-19,1.411927611422872e-19,5.809494475759003,0.41958901359596545,0.0,0.0,0.0,0.0,0.0,1.3322676295501878e-15,1.3322676295501878e-15,-9.672485117538797e-18,0.0,0
687,688,7,14,1,8,15,2,0.5789473684210527,7.368421052631579,1.3,interior,8.556458876695432e-19,1.6591471506057625e-19,5.780922469792003,0.4287984285539109,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-16,5.551115123125783e-16,-3.0814879110195774e-33,0.0,0
688,689,8,14,1,9,15,2,0.9473684210526314,7.368421052631579,1.3,interior,1.4971838517730293e-18,2.9031265823853754e-19,5.740421280889368,0.44096311736307736,0.0,0.0,0.0,0.0,0.0,-3.3306690738754696e-16,-3.3306690738754696e-16,-9.494335148666344e-18,0.0,0
689,690,9,14,1,10,15,2,1.3157894736842102,7.368421052631579,1.3,interior,2.216265699138279e-17,4.2974681146725635e-18,5.688008431810173,0.45635831899346985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.429120447901068e-16,0.0,0
690,691,10,14,1,11,15,2,1.6842105263157894,7.368421052631579,1.3,interior,2.0906495245589705e-17,4.053891044851189e-18,5.623151119639422,0.47522871318577065,0.0,0.0,0.0,0.0,0.0,-1.2212453270876722e-15,-1.2212453270876722e-15,4.930380657631324e-32,0.0,0
691,692,11,14,1,12,15,2,2.052631578947368,7.368421052631579,1.3,interior,1.8763268509884005e-17,3.638306913273907e-18,5.544942480653457,0.49794451650967,0.0,0.0,0.0,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,1.55722569090684e-17,0.0,0
692,693,12,14,1,13,15,2,2.421052631578947,7.368421052631579,1.3,interior,2.6922325427523502e-17,5.220395512262175e-18,5.46340536507115,0.5124869770226296,0.0,0.0,0.0,0.0,0.0,1.4432899320127035e-15,1.4432899320127035e-15,-1.488812093417889e-16,0.0,0
693,694,13,14,1,14,15,2,2.7894736842105257,7.368421052631579,1.3,interior,1.2637743548402531e-17,2.4505319899949507e-18,5.383611481824499,0.5124869770226296,0.0,0.0,0.0,0.0,0.0,-3.3306690738754696e-16,-3.3306690738754696e-16,2.1136079319109237e-16,0.0,0
694,695,14,14,1,15,15,2,3.1578947368421053,7.368421052631579,1.3,interior,1.3230137777233899e-17,2.565400677025964e-18,5.291382522237647,0.5124869770226296,0.0,0.0,0.0,0.0,0.0,-3.3306690738754696e-16,-3.3306690738754696e-16,-1.1717859561927728e-17,0.0,0
695,696,15,14,1,16,15,2,3.526315789473684,7.368421052631579,1.3,interior,0.008890855279732872,0.001723988558396956,5.185241411178476,0.5124869770226296,0.0,0.0,0.0,0.0,0.0,-3.3306690738754696e-16,-3.3306690738754696e-16,2.7755575615628914e-17,0.0,0
696,697,16,14,1,17,15,2,3.894736842105263,7.368421052631579,1.3,interior,0.01585193839832112,0.003073783068926533,5.063302942012433,0.5124869770226296,0.0,0.0,0.0,0.0,0.0,-3.3306690738754696e-16,-3.3306690738754696e-16,-2.7755575615628914e-17,0.0,0
697,698,17,14,1,18,15,2,4.263157894736842,7.368421052631579,1.3,interior,0.02133769262318437,0.004137502724717191,4.9231406895923495,0.5124869770226296,0.0,0.0,0.0,0.0,0.0,-3.3306690738754696e-16,-3.3306690738754696e-16,0.0,0.0,0
698,699,18,14,1,19,15,2,4.63157894736842,7.368421052631579,1.3,interior,0.02571512005674183,0.004986311368343292,4.761583904362913,0.5124869770226296,0.0,0.0,0.0,0.0,0.0,-3.3306690738754696e-16,-3.3306690738754696e-16,5.551115123125783e-17,0.0,0
699,700,19,14,1,20,15,2,5.0,7.368421052631579,1.3,upper_b,0.5958547801781303,0.11553970806778151,0.0019063416657871812,0.5124869770226296,0.0,0.0051743559499937775,0.0,0.0,0.0051743559499937775,-0.005174355949993825,-4.7704895589362195e-17,0.0,0.0005978435759010693,0
700,701,0,15,1,1,16,2,-2.0,7.894736842105263,1.3,lower_b,-6.317458878207419e-28,-1.224992026245206e-28,6.121692941277178,0.16825779816003,0.0,0.0,0.0,0.0,0.0,1.2212453270876722e-15,1.2212453270876722e-15,0.0,-0.0,0
701,702,1,15,1,2,16,2,-1.631578947368421,7.894736842105263,1.3,interior,-8.431987933239871e-27,-1.635011510600529e-27,6.100525710293507,0.18137191753330062,0.0,0.0,0.0,0.0,0.0,1.2212453270876722e-15,1.2212453270876722e-15,4.591774807899561e-41,-0.0,0
702,703,2,15,1,3,16,2,-1.263157894736842,7.894736842105263,1.3,interior,-4.0335292068378327e-26,-7.821247769491642e-27,6.077010012212213,0.19515530910997342,0.0,0.0,0.0,0.0,0.0,7.771561172376096e-16,7.771561172376096e-16,9.183549615799121e-41,-0.0,0
703,704,3,15,1,4,16,2,-0.8947368421052633,7.894736842105263,1.3,interior,-1.5902711041878156e-25,-3.0836281798655706e-26,6.050453823974161,0.20968195998501438,0.0,0.0,0.0,0.0,0.0,-1.4432899320127035e-15,-1.4432899320127035e-15,3.8634044610799263e-25,-0.0,0
704,705,4,15,1,5,16,2,-0.5263157894736843,7.894736842105263,1.3,interior,1.4581547785813044e-25,2.827446939077322e-26,6.020331911469567,0.22497626492219785,0.0,0.0,0.0,0.0,0.0,1.5543122344752192e-15,1.5543122344752192e-15,-1.0602125674156667e-23,0.0,0
705,706,5,15,1,6,16,2,-0.1578947368421053,7.894736842105263,1.3,interior,5.5981753306377905e-21,1.0855187621735328e-21,5.98606633117763,0.24106523656072165,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0
706,707,6,15,1,7,16,2,0.21052631578947345,7.894736842105263,1.3,interior,1.0860560861908424e-18,2.1059259289019105e-19,5.958596707221158,0.24989310296978207,0.0,0.0,0.0,0.0,0.0,-1.27675647831893e-15,-1.27675647831893e-15,-2.0009301588444997e-17,0.0,0
707,708,7,15,1,8,16,2,0.5789473684210527,7.894736842105263,1.3,interior,1.0122464044119183e-18,1.9628046622945784e-19,5.931362873546657,0.2542648016776281,0.0,0.0,0.0,0.0,0.0,-3.885780586188048e-16,-3.885780586188048e-16,0.0,0.0,0
708,709,8,15,1,9,16,2,0.9473684210526314,7.894736842105263,1.3,interior,1.0175511501854574e-18,1.97309087293579e-19,5.893652669338593,0.2610401466033279,0.0,0.0,0.0,0.0,0.0,-1.3322676295501878e-15,-1.3322676295501878e-15,-3.0814879110195774e-33,0.0,0
709,710,9,15,1,10,16,2,1.3157894736842102,7.894736842105263,1.3,interior,-5.0497427171033763e-17,-9.791744880809872e-18,5.845276556606301,0.2705017021199167,0.0,0.0,0.0,0.0,0.0,-1.4432899320127035e-15,-1.4432899320127035e-15,8.791458231603216e-16,-0.0,0
710,711,10,15,1,11,16,2,1.6842105263157894,7.894736842105263,1.3,interior,-3.1594358871006328e-18,-6.126329974987377e-19,5.785671504002481,0.2829891671923041,0.0,0.0,0.0,0.0,0.0,-6.661338147750939e-16,-6.661338147750939e-16,-7.3001985026951e-16,-0.0,0
711,712,11,15,1,12,16,2,2.052631578947368,7.894736842105263,1.3,interior,-1.9651703321215523e-18,-3.8105795913714313e-19,5.713969834361228,0.2989434381208089,0.0,0.0,0.0,0.0,0.0,1.5543122344752192e-15,1.5543122344752192e-15,-6.162975822039155e-33,-0.0,0
712,713,12,15,1,13,16,2,2.421052631578947,7.894736842105263,1.3,interior,-2.6063391359514234e-19,-5.0538431999058075e-20,5.628980839137093,0.318923116148461,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,-1.5407439555097887e-33,-0.0,0
713,714,13,15,1,14,16,2,2.7894736842105257,7.894736842105263,1.3,interior,5.452856939576202e-19,1.0573406808042499e-19,5.529135890884353,0.3436259248686153,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-16,5.551115123125783e-16,4.622231866529366e-33,0.0,0
714,715,14,15,1,15,16,2,3.1578947368421053,7.894736842105263,1.3,interior,7.898589717751582e-19,1.5315824937468442e-19,5.412454268904652,0.37384517536172857,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,9.331186424240193e-18,0.0,0
715,716,15,15,1,16,16,2,3.526315789473684,7.894736842105263,1.3,interior,0.0005613349735390042,0.00010884611675271551,5.276383684596961,0.41053742980352825,0.0,0.0,0.0,0.0,0.0,-6.661338147750939e-16,-6.661338147750939e-16,1.214306433183765e-17,0.0,0
716,717,16,15,1,17,16,2,3.894736842105263,7.894736842105263,1.3,interior,0.0015574073654018514,0.00030199034786185485,5.117577985382219,0.4548894559949334,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,-1.0408340855860843e-17,0.0,0
717,718,17,15,1,18,16,2,4.263157894736842,7.894736842105263,1.3,interior,0.002891514354797196,0.0005606814538387915,4.93156209870512,0.508399874200801,0.0,0.0,0.0,0.0,0.0,-8.881784197001252e-16,-8.881784197001252e-16,-6.938893903907228e-18,0.0,0
718,719,18,15,1,19,16,2,4.63157894736842,7.894736842105263,1.3,interior,0.004486629088973474,0.0008699834798563524,4.736699653295707,0.5460478093962908,0.0,0.0,0.0,0.0,0.0,-6.661338147750939e-16,-6.661338147750939e-16,2.636779683484747e-16,0.0,0
719,720,19,15,1,20,16,2,5.0,7.894736842105263,1.3,upper_b,0.475346564357023,0.09217246400274684,0.00188525665848438,0.5460478093962908,0.0,0.005117125215886174,0.0,0.0,0.005117125215886174,-0.0051171252158861424,3.122502256758253e-17,0.0,0.0004716580397588165,0
720,721,0,16,1,1,17,2,-2.0,8.421052631578947,1.3,lower_b,-1.2582912403325784e-29,-2.4398999120022298e-30,6.241176703607593,0.021800693915627778,0.0,0.0,0.0,0.0,0.0,6.800116025829084e-16,6.800116025829084e-16,1.5279539016997662e-29,-0.0,0
721,722,1,16,1,2,17,2,-1.631578947368421,8.421052631578947,1.3,interior,-2.166050058195354e-28,-4.2000970657527646e-29,6.221532022725992,0.03212260114609722,0.0,0.0,0.0,0.0,0.0,1.6792123247455493e-15,1.6792123247455493e-15,6.13506539567623e-28,-0.0,0
722,723,2,16,1,3,17,2,-1.263157894736842,8.421052631578947,1.3,interior,-1.0610724976392439e-27,-2.057481297361415e-28,6.199148474014704,0.043011197339767215,0.0,0.0,0.0,0.0,0.0,-9.71445146547012e-17,-9.71445146547012e-17,-3.7413193792491117e-28,-0.0,0
723,724,3,16,1,4,17,2,-0.8947368421052633,8.421052631578947,1.3,interior,-4.736799275880886e-27,-9.184929343813352e-28,6.173459335816409,0.054501288103627976,0.0,0.0,0.0,0.0,0.0,-2.3592239273284576e-16,-2.3592239273284576e-16,-1.7188326963408206e-41,-0.0,0
724,725,4,16,1,5,17,2,-0.5263157894736843,8.421052631578947,1.3,interior,4.3591307116641246e-27,8.452608028157582e-28,6.143935063549316,0.06664306667628839,0.0,0.0,0.0,0.0,0.0,1.582067810090848e-15,1.582067810090848e-15,-9.174581018015707e-26,0.0,0
725,726,5,16,1,6,17,2,-0.1578947368421053,8.421052631578947,1.3,interior,6.160899979846233e-17,1.1946343451225384e-17,6.110024873344583,0.07949818005845394,0.0,0.0,0.0,0.0,0.0,1.5543122344752192e-15,1.5543122344752192e-15,-1.0505692384336545e-15,0.0,0
726,727,6,16,1,7,17,2,0.21052631578947345,8.421052631578947,1.3,interior,6.027034250602328e-17,1.1686770015018364e-17,6.081967495033892,0.08514307948220134,0.0,0.0,0.0,0.0,0.0,-1.0547118733938987e-15,-1.0547118733938987e-15,-1.4685215825952673e-31,0.0,0
727,728,7,16,1,8,17,2,0.5789473684210527,8.421052631578947,1.3,interior,5.899338353659696e-17,1.1439160242553427e-17,6.054244454009861,0.08626279697046518,0.0,0.0,0.0,0.0,0.0,-1.0824674490095276e-15,-1.0824674490095276e-15,-2.1214118337425403e-31,0.0,0
728,729,8,16,1,9,17,2,0.9473684210526314,8.421052631578947,1.3,interior,3.349399274011844e-17,6.4946800327099475e-18,6.016932512399412,0.08947574429450605,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,-2.220446049250313e-16,4.093743496526188e-16,0.0,0
